sale_id,sale_date,product_id,region,channel,liters_sold,list_price_per_liter,discount,net_price_per_liter,revenue_eur
601388,11.08.2024,3,Lombardia,Restaurant,366,3.9,0.032,3.78,1383.48
601389,11.08.2024,5,Toscana,Store,381,2.8,0.015,2.76,1051.56
601390,11.08.2024,5,Lombardia,Store,248,2.8,0.034,2.7,669.6
601391,11.08.2024,1,Piemonte,Store,144,3.2,0.032,3.1,446.4
601392,11.08.2024,2,Emilia-Romagna,Store,375,3.6,0.06,3.38,1267.5
601393,12.08.2024,2,Lombardia,Store,54,3.6,0.011,3.56,192.24
601394,12.08.2024,2,Lombardia,Private,473,3.6,0.056,3.4,1608.2
601395,12.08.2024,2,Toscana,Store,59,3.6,0.035,3.47,204.73
601396,12.08.2024,2,Toscana,Restaurant,430,3.6,0.025,3.51,1509.3
601397,12.08.2024,6,Toscana,Store,354,3.1,0.02,3.04,1076.16
601398,12.08.2024,5,Lombardia,Restaurant,567,2.8,0.024,2.73,1547.91
601399,12.08.2024,4,Aosta,Store,466,3.3,0.084,3.02,1407.32
601400,13.08.2024,5,Toscana,Store,322,2.8,0.045,2.67,859.74
601401,13.08.2024,3,Emilia-Romagna,Store,1126,3.9,0.017,3.83,4312.58
601402,13.08.2024,4,Piemonte,Store,955,3.3,0.04,3.17,3027.35
601403,14.08.2024,4,Liguria,Store,272,3.3,0.031,3.2,870.4
601404,14.08.2024,6,Lombardia,Restaurant,58,3.1,0.077,2.86,165.88
601405,14.08.2024,3,Lombardia,Restaurant,478,3.9,0.008,3.87,1849.86
601406,14.08.2024,2,Emilia-Romagna,Store,409,3.6,0,3.6,1472.4
601407,14.08.2024,2,Emilia-Romagna,Store,596,3.6,0.056,3.4,2026.4
601408,14.08.2024,5,Lombardia,Store,590,2.8,0.032,2.71,1598.9
601409,15.08.2024,1,Emilia-Romagna,Store,47,3.2,0.054,3.03,142.41
601410,15.08.2024,2,Liguria,Store,1071,3.6,0.042,3.45,3694.95
601411,15.08.2024,1,Lombardia,Store,1285,3.2,0.052,3.03,3893.55
601412,16.08.2024,7,Lombardia,Store,1141,4.5,0.052,4.27,4872.07
601413,16.08.2024,5,Emilia-Romagna,Store,50,2.8,0,2.8,140
601414,16.08.2024,3,Liguria,Store,839,3.9,0,3.9,3272.1
601415,16.08.2024,4,Emilia-Romagna,Store,373,3.3,0.009,3.27,1219.71
601416,17.08.2024,7,Lombardia,Restaurant,670,4.5,0.057,4.24,2840.8
601417,17.08.2024,5,Liguria,Store,907,2.8,0.012,2.77,2512.39
601418,17.08.2024,4,Toscana,Store,826,3.3,0.046,3.15,2601.9
601419,18.08.2024,2,Lombardia,Private,422,3.6,0,3.6,1519.2
601420,18.08.2024,4,Emilia-Romagna,Store,10,3.3,0.033,3.19,31.9
601421,18.08.2024,4,Lombardia,Private,364,3.3,0.039,3.17,1153.88
601422,18.08.2024,5,Lombardia,Store,283,2.8,0,2.8,792.4
601423,18.08.2024,4,Lombardia,Store,261,3.3,0.022,3.23,843.03
601424,18.08.2024,4,Toscana,Restaurant,229,3.3,0.01,3.27,748.83
601425,18.08.2024,7,Lombardia,Store,332,4.5,0.049,4.28,1420.96
601426,18.08.2024,7,Liguria,Store,77,4.5,0.02,4.41,339.57
601427,18.08.2024,7,Lombardia,Store,11,4.5,0.075,4.16,45.76
601428,18.08.2024,2,Liguria,Store,414,3.6,0,3.6,1490.4
601429,19.08.2024,1,Liguria,Store,1,3.2,0.016,3.15,3.15
601430,19.08.2024,3,Aosta,Store,235,3.9,0.02,3.82,897.7
601431,19.08.2024,4,Lombardia,Store,177,3.3,0,3.3,584.1
601432,19.08.2024,1,Lombardia,Store,597,3.2,0,3.2,1910.4
601433,19.08.2024,3,Lombardia,Restaurant,687,3.9,0.024,3.81,2617.47
601434,19.08.2024,4,Liguria,Store,706,3.3,0.014,3.25,2294.5
601435,20.08.2024,7,Lombardia,Store,435,4.5,0.028,4.37,1900.95
601436,20.08.2024,3,Toscana,Store,201,3.9,0.045,3.72,747.72
601437,20.08.2024,6,Toscana,Store,292,3.1,0.024,3.03,884.76
601438,20.08.2024,4,Lombardia,Store,343,3.3,0.035,3.18,1090.74
601439,20.08.2024,4,Liguria,Store,272,3.3,0.008,3.27,889.44
601440,20.08.2024,7,Toscana,Store,175,4.5,0.026,4.38,766.5
601441,20.08.2024,6,Liguria,Store,199,3.1,0.057,2.92,581.08
601442,20.08.2024,6,Liguria,Store,314,3.1,0.036,2.99,938.86
601443,20.08.2024,7,Lombardia,Store,172,4.5,0.058,4.24,729.28
601444,21.08.2024,3,Liguria,Store,418,3.9,0.046,3.72,1554.96
601445,21.08.2024,4,Lombardia,Store,478,3.3,0.041,3.16,1510.48
601446,21.08.2024,1,Aosta,Restaurant,670,3.2,0.065,2.99,2003.3
601447,21.08.2024,1,Toscana,Store,837,3.2,0.045,3.06,2561.22
601448,22.08.2024,3,Liguria,Store,1375,3.9,0,3.9,5362.5
601449,22.08.2024,7,Emilia-Romagna,Store,87,4.5,0.045,4.3,374.1
601450,22.08.2024,2,Toscana,Restaurant,106,3.6,0.024,3.51,372.06
601451,22.08.2024,1,Emilia-Romagna,Store,835,3.2,0.021,3.13,2613.55
601452,23.08.2024,5,Lombardia,Restaurant,643,2.8,0.041,2.69,1729.67
601453,23.08.2024,1,Emilia-Romagna,Restaurant,342,3.2,0.043,3.06,1046.52
601454,23.08.2024,2,Liguria,Store,409,3.6,0.015,3.55,1451.95
601455,23.08.2024,5,Toscana,Store,363,2.8,0.046,2.67,969.21
601456,23.08.2024,4,Toscana,Store,646,3.3,0.011,3.26,2105.96
601457,24.08.2024,1,Lombardia,Store,30,3.2,0,3.2,96
601458,24.08.2024,2,Lombardia,Restaurant,10,3.6,0,3.6,36
601459,24.08.2024,6,Lombardia,Store,503,3.1,0.008,3.08,1549.24
601460,24.08.2024,2,Aosta,Store,425,3.6,0.018,3.54,1504.5
601461,24.08.2024,4,Toscana,Store,44,3.3,0.041,3.16,139.04
601462,24.08.2024,2,Aosta,Restaurant,152,3.6,0.049,3.42,519.84
601463,24.08.2024,3,Lombardia,Store,674,3.9,0.03,3.78,2547.72
601464,24.08.2024,4,Emilia-Romagna,Store,140,3.3,0.028,3.21,449.4
601465,24.08.2024,5,Lombardia,Store,425,2.8,0.007,2.78,1181.5
601466,25.08.2024,4,Liguria,Store,434,3.3,0.021,3.23,1401.82
601467,25.08.2024,3,Lombardia,Restaurant,229,3.9,0.006,3.88,888.52
601468,25.08.2024,4,Lombardia,Private,398,3.3,0.032,3.19,1269.62
601469,25.08.2024,4,Lombardia,Restaurant,323,3.3,0.054,3.12,1007.76
601470,25.08.2024,6,Lombardia,Private,50,3.1,0.036,2.99,149.5
601471,25.08.2024,5,Liguria,Store,220,2.8,0,2.8,616
601472,25.08.2024,5,Liguria,Store,414,2.8,0.05,2.66,1101.24
601473,25.08.2024,4,Toscana,Store,335,3.3,0.037,3.18,1065.3
601474,26.08.2024,1,Liguria,Store,323,3.2,0.012,3.16,1020.68
601475,26.08.2024,7,Lombardia,Restaurant,71,4.5,0.012,4.45,315.95
601476,26.08.2024,1,Toscana,Restaurant,250,3.2,0.056,3.02,755
601477,26.08.2024,2,Liguria,Store,282,3.6,0.062,3.38,953.16
601478,26.08.2024,7,Emilia-Romagna,Restaurant,106,4.5,0.024,4.39,465.34
601479,26.08.2024,5,Lombardia,Private,250,2.8,0,2.8,700
601480,26.08.2024,5,Liguria,Private,348,2.8,0.034,2.7,939.6
601481,26.08.2024,5,Liguria,Store,336,2.8,0,2.8,940.8
601482,26.08.2024,3,Lombardia,Store,330,3.9,0.007,3.87,1277.1
601483,26.08.2024,4,Lombardia,Store,107,3.3,0.008,3.27,349.89
601484,27.08.2024,2,Lombardia,Store,84,3.6,0.007,3.57,299.88
601485,27.08.2024,6,Lombardia,Store,360,3.1,0.007,3.08,1108.8
601486,27.08.2024,3,Lombardia,Store,314,3.9,0.058,3.67,1152.38
601487,27.08.2024,4,Lombardia,Restaurant,78,3.3,0.016,3.25,253.5
601488,27.08.2024,4,Piemonte,Store,90,3.3,0.046,3.15,283.5
601489,27.08.2024,4,Emilia-Romagna,Store,300,3.3,0.007,3.28,984
601490,27.08.2024,2,Liguria,Store,447,3.6,0.011,3.56,1591.32
601491,27.08.2024,5,Liguria,Store,204,2.8,0.032,2.71,552.84
601492,27.08.2024,4,Liguria,Store,196,3.3,0.03,3.2,627.2
601493,27.08.2024,3,Toscana,Store,330,3.9,0.013,3.85,1270.5
601494,28.08.2024,1,Emilia-Romagna,Store,417,3.2,0.032,3.1,1292.7
601495,28.08.2024,2,Emilia-Romagna,Restaurant,651,3.6,0.054,3.41,2219.91
601496,28.08.2024,7,Emilia-Romagna,Store,518,4.5,0,4.5,2331
601497,28.08.2024,1,Liguria,Store,697,3.2,0.042,3.07,2139.79
601498,28.08.2024,6,Emilia-Romagna,Restaurant,120,3.1,0.018,3.04,364.8
601499,29.08.2024,2,Toscana,Store,737,3.6,0.045,3.44,2535.28
601500,29.08.2024,2,Aosta,Store,710,3.6,0.031,3.49,2477.9
601501,29.08.2024,2,Liguria,Store,956,3.6,0,3.6,3441.6
601502,30.08.2024,6,Liguria,Store,634,3.1,0.035,2.99,1895.66
601503,30.08.2024,1,Emilia-Romagna,Store,903,3.2,0.045,3.06,2763.18
601504,30.08.2024,7,Lombardia,Store,278,4.5,0.044,4.3,1195.4
601505,30.08.2024,3,Emilia-Romagna,Store,588,3.9,0.036,3.76,2210.88
601506,31.08.2024,1,Liguria,Private,53,3.2,0.048,3.05,161.65
601507,31.08.2024,5,Lombardia,Store,181,2.8,0.033,2.71,490.51
601508,31.08.2024,6,Emilia-Romagna,Store,245,3.1,0.047,2.95,722.75
601509,31.08.2024,7,Liguria,Restaurant,273,4.5,0.023,4.4,1201.2
601510,31.08.2024,1,Lombardia,Store,278,3.2,0.033,3.09,859.02
601511,31.08.2024,4,Lombardia,Store,198,3.3,0.015,3.25,643.5
601512,31.08.2024,5,Liguria,Store,373,2.8,0.034,2.7,1007.1
601513,31.08.2024,3,Lombardia,Store,373,3.9,0.066,3.64,1357.72
601514,31.08.2024,2,Liguria,Store,34,3.6,0.022,3.52,119.68
601515,31.08.2024,3,Liguria,Store,395,3.9,0.042,3.74,1477.3
601516,01.09.2024,3,Emilia-Romagna,Restaurant,975,3.9,0.06,3.67,3578.25
601517,01.09.2024,4,Liguria,Store,336,3.3,0.028,3.21,1078.56
601518,01.09.2024,3,Liguria,Restaurant,313,3.9,0.058,3.67,1148.71
601519,02.09.2024,3,Emilia-Romagna,Store,184,3.9,0.012,3.85,708.4
601520,02.09.2024,1,Liguria,Store,517,3.2,0,3.2,1654.4
601521,02.09.2024,2,Lombardia,Store,403,3.6,0.065,3.37,1358.11
601522,02.09.2024,7,Lombardia,Store,520,4.5,0.004,4.48,2329.6
601523,03.09.2024,2,Lombardia,Store,83,3.6,0.014,3.55,294.65
601524,03.09.2024,3,Lombardia,Store,199,3.9,0,3.9,776.1
601525,03.09.2024,1,Liguria,Store,81,3.2,0.035,3.09,250.29
601526,03.09.2024,6,Aosta,Restaurant,58,3.1,0.03,3.01,174.58
601527,03.09.2024,5,Lombardia,Store,362,2.8,0.013,2.76,999.12
601528,03.09.2024,2,Liguria,Restaurant,145,3.6,0.042,3.45,500.25
601529,03.09.2024,6,Lombardia,Store,24,3.1,0.04,2.98,71.52
601530,03.09.2024,2,Lombardia,Store,46,3.6,0,3.6,165.6
601531,03.09.2024,7,Lombardia,Store,224,4.5,0.022,4.4,985.6
601532,03.09.2024,6,Lombardia,Store,402,3.1,0.009,3.07,1234.14
601533,04.09.2024,5,Liguria,Restaurant,158,2.8,0.02,2.74,432.92
601534,04.09.2024,1,Toscana,Restaurant,91,3.2,0,3.2,291.2
601535,04.09.2024,2,Emilia-Romagna,Store,214,3.6,0.022,3.52,753.28
601536,04.09.2024,4,Lombardia,Store,299,3.3,0.039,3.17,947.83
601537,04.09.2024,2,Lombardia,Store,152,3.6,0.019,3.53,536.56
601538,04.09.2024,4,Emilia-Romagna,Store,321,3.3,0.073,3.06,982.26
601539,04.09.2024,4,Liguria,Store,103,3.3,0.017,3.24,333.72
601540,04.09.2024,3,Liguria,Store,18,3.9,0.023,3.81,68.58
601541,04.09.2024,1,Lombardia,Store,268,3.2,0.01,3.17,849.56
601542,05.09.2024,6,Liguria,Store,131,3.1,0.04,2.98,390.38
601543,05.09.2024,1,Lombardia,Restaurant,102,3.2,0.044,3.06,312.12
601544,05.09.2024,1,Piemonte,Store,444,3.2,0.04,3.07,1363.08
601545,05.09.2024,6,Lombardia,Store,11,3.1,0.019,3.04,33.44
601546,05.09.2024,4,Liguria,Store,158,3.3,0.036,3.18,502.44
601547,05.09.2024,1,Liguria,Store,372,3.2,0.009,3.17,1179.24
601548,05.09.2024,3,Liguria,Store,59,3.9,0.054,3.69,217.71
601549,05.09.2024,2,Emilia-Romagna,Store,347,3.6,0.053,3.41,1183.27
601550,06.09.2024,4,Aosta,Restaurant,18,3.3,0.03,3.2,57.6
601551,06.09.2024,1,Lombardia,Store,430,3.2,0,3.2,1376
601552,06.09.2024,6,Piemonte,Restaurant,557,3.1,0.032,3,1671
601553,06.09.2024,2,Lombardia,Restaurant,300,3.6,0.017,3.54,1062
601554,06.09.2024,2,Liguria,Private,115,3.6,0.061,3.38,388.7
601555,06.09.2024,7,Liguria,Store,143,4.5,0.023,4.4,629.2
601556,06.09.2024,5,Liguria,Store,61,2.8,0.002,2.79,170.19
601557,07.09.2024,3,Lombardia,,25,3.9,,3.81,95.25
601558,07.09.2024,3,Lombardia,Store,502,3.9,0.052,3.7,1857.4
601559,07.09.2024,1,Emilia-Romagna,Store,48,3.2,0.035,3.09,148.32
601560,07.09.2024,3,Toscana,Restaurant,72,3.9,0.038,3.75,270
601561,07.09.2024,1,Lombardia,Store,285,3.2,0.012,3.16,900.6
601562,07.09.2024,6,Emilia-Romagna,Store,142,3.1,0.029,3.01,427.42
601563,07.09.2024,5,Liguria,Store,200,2.8,0,2.8,560
601564,07.09.2024,5,Piemonte,Restaurant,311,2.8,0.03,2.72,845.92
601565,07.09.2024,4,Liguria,Store,39,3.3,0.023,3.22,125.58
601566,08.09.2024,7,Liguria,Restaurant,263,4.5,0.024,4.39,1154.57
601567,08.09.2024,1,Lombardia,Store,64,3.2,0.006,3.18,203.52
601568,08.09.2024,1,Aosta,Store,232,3.2,0.037,3.08,714.56
601569,08.09.2024,6,Lombardia,Store,349,3.1,0.018,3.04,1060.96
601570,08.09.2024,5,Lombardia,Store,93,2.8,0.002,2.79,259.47
601571,08.09.2024,3,Lombardia,Store,223,3.9,0.065,3.65,813.95
601572,08.09.2024,1,Emilia-Romagna,Store,303,3.2,0,3.2,969.6
601573,08.09.2024,6,Toscana,Store,97,3.1,0.054,2.93,284.21
601574,09.09.2024,1,Lombardia,Restaurant,706,3.2,0.061,3,2118
601575,09.09.2024,2,Lombardia,Store,158,3.6,0.041,3.45,545.1
601576,09.09.2024,7,Lombardia,Restaurant,760,4.5,0.003,4.49,3412.4
601577,10.09.2024,1,Lombardia,Store,130,3.2,0.004,3.19,414.7
601578,10.09.2024,5,Emilia-Romagna,Restaurant,118,2.8,0.039,2.69,317.42
601579,10.09.2024,7,Liguria,Store,33,4.5,0.014,4.44,146.52
601580,10.09.2024,6,Toscana,Store,257,3.1,0.018,3.04,781.28
601581,10.09.2024,4,Lombardia,Store,225,3.3,0,3.3,742.5
601582,10.09.2024,6,Liguria,Store,272,3.1,0.009,3.07,835.04
601583,10.09.2024,1,Toscana,Store,401,3.2,0.041,3.07,1231.07
601584,10.09.2024,7,Emilia-Romagna,Store,41,4.5,0.056,4.25,174.25
601585,10.09.2024,1,Lombardia,Store,147,3.2,0.046,3.05,448.35
601586,11.09.2024,6,Toscana,Store,366,3.1,0.096,2.8,1024.8
601587,11.09.2024,1,Lombardia,Store,403,3.2,0.029,3.11,1253.33
601588,11.09.2024,3,Lombardia,Restaurant,238,3.9,0.012,3.85,916.3
601589,11.09.2024,7,Emilia-Romagna,Store,151,4.5,0.002,4.49,677.99
601590,11.09.2024,2,Lombardia,Private,466,3.6,0.029,3.5,1631
601591,12.09.2024,4,Liguria,Store,188,3.3,0.041,3.16,594.08
601592,12.09.2024,2,Toscana,Store,160,3.6,0.059,3.39,542.4
601593,12.09.2024,4,Liguria,Restaurant,294,3.3,0.044,3.15,926.1
601594,12.09.2024,2,Lombardia,Store,336,3.6,0.046,3.43,1152.48
601595,12.09.2024,2,Piemonte,Restaurant,82,3.6,0.051,3.42,280.44
601596,12.09.2024,1,Piemonte,Restaurant,117,3.2,0,3.2,374.4
601597,12.09.2024,4,Liguria,Store,447,3.3,0.02,3.23,1443.81
601598,13.09.2024,2,Liguria,Store,13,3.6,0.049,3.42,44.46
601599,13.09.2024,1,Liguria,Store,271,3.2,0.045,3.06,829.26
601600,13.09.2024,7,Emilia-Romagna,Restaurant,10,4.5,0.019,4.41,44.1
601601,13.09.2024,1,Liguria,Store,217,3.2,0.012,3.16,685.72
601602,13.09.2024,2,Toscana,Restaurant,212,3.6,0.036,3.47,735.64
601603,13.09.2024,7,Toscana,Store,492,4.5,0.007,4.47,2199.24
601604,13.09.2024,6,Lombardia,Store,208,3.1,0.05,2.94,611.52
601605,13.09.2024,6,Emilia-Romagna,Store,201,3.1,0.017,3.05,613.05
601606,14.09.2024,6,Liguria,Store,848,3.1,0,3.1,2628.8
601607,14.09.2024,2,Lombardia,Store,335,3.6,0.057,3.39,1135.65
601608,14.09.2024,2,Lombardia,Store,313,3.6,0.061,3.38,1057.94
601609,14.09.2024,3,Emilia-Romagna,Store,128,3.9,0.03,3.78,483.84
601610,15.09.2024,7,Lombardia,Store,80,4.5,0.054,4.26,340.8
601611,15.09.2024,6,Lombardia,Private,522,3.1,0.053,2.94,1534.68
601612,15.09.2024,6,Toscana,Store,179,3.1,0,3.1,554.9
601613,15.09.2024,4,Liguria,Restaurant,364,3.3,0.029,3.2,1164.8
601614,15.09.2024,2,Lombardia,Restaurant,272,3.6,0.029,3.5,952
601615,15.09.2024,3,Lombardia,Private,207,3.9,0.071,3.62,749.34
601616,16.09.2024,5,Liguria,Store,60,2.8,0.013,2.76,165.6
601617,16.09.2024,1,Liguria,Restaurant,210,3.2,0.043,3.06,642.6
601618,16.09.2024,1,Liguria,Store,219,3.2,0.034,3.09,676.71
601619,16.09.2024,1,Liguria,Store,186,3.2,0.012,3.16,587.76
601620,16.09.2024,2,Lombardia,Store,319,3.6,0.016,3.54,1129.26
601621,16.09.2024,4,Lombardia,Store,266,3.3,0.037,3.18,845.88
601622,16.09.2024,1,Toscana,Store,364,3.2,0.048,3.05,1110.2
601623,17.09.2024,2,Liguria,Store,271,3.6,0.03,3.49,945.79
601624,17.09.2024,2,Liguria,Store,299,3.6,0,3.6,1076.4
601625,17.09.2024,2,Liguria,Store,252,3.6,0.024,3.51,884.52
601626,17.09.2024,4,Liguria,Store,802,3.3,0.007,3.28,2630.56
601627,18.09.2024,5,Liguria,Restaurant,251,2.8,0.006,2.78,697.78
601628,18.09.2024,2,Liguria,Store,195,3.6,0.015,3.55,692.25
601629,18.09.2024,1,Toscana,Store,87,3.2,0.083,2.93,254.91
601630,18.09.2024,5,Lombardia,Store,30,2.8,0.04,2.69,80.7
601631,18.09.2024,3,Lombardia,Store,192,3.9,0,3.9,748.8
601632,18.09.2024,7,Toscana,Store,111,4.5,0.016,4.43,491.73
601633,18.09.2024,5,Liguria,Store,105,2.8,0.036,2.7,283.5
601634,18.09.2024,5,Emilia-Romagna,Restaurant,198,2.8,0.089,2.55,504.9
601635,18.09.2024,3,Liguria,Private,255,3.9,0.042,3.74,953.7
601636,18.09.2024,1,Liguria,Store,200,3.2,0.042,3.07,614
601637,19.09.2024,2,Toscana,Private,377,3.6,0.001,3.6,1357.2
601638,19.09.2024,7,Emilia-Romagna,Restaurant,59,4.5,0.05,4.27,251.93
601639,19.09.2024,1,Emilia-Romagna,Store,411,3.2,0.023,3.13,1286.43
601640,19.09.2024,7,Liguria,Private,74,4.5,0.034,4.35,321.9
601641,19.09.2024,1,Lombardia,Restaurant,346,3.2,0.014,3.16,1093.36
601642,19.09.2024,4,Lombardia,Restaurant,357,3.3,0.033,3.19,1138.83
601643,20.09.2024,5,Liguria,Store,13,2.8,0.029,2.72,35.36
601644,20.09.2024,1,Piemonte,Store,408,3.2,0.071,2.97,1211.76
601645,20.09.2024,4,Lombardia,Restaurant,196,3.3,0.013,3.26,638.96
601646,20.09.2024,2,Emilia-Romagna,Store,10,3.6,0.036,3.47,34.7
601647,20.09.2024,3,Liguria,Store,418,3.9,0.027,3.79,1584.22
601648,20.09.2024,2,Liguria,Store,579,3.6,0.038,3.46,2003.34
601649,21.09.2024,3,Liguria,Restaurant,848,3.9,0.071,3.62,3069.76
601650,21.09.2024,3,Emilia-Romagna,Store,703,3.9,0.028,3.79,2664.37
601651,21.09.2024,2,Lombardia,Store,73,3.6,0,3.6,262.8
601652,22.09.2024,5,Piemonte,Store,66,2.8,0.061,2.63,173.58
601653,22.09.2024,1,Emilia-Romagna,Store,245,3.2,0.017,3.15,771.75
601654,22.09.2024,2,Lombardia,Store,1044,3.6,0.057,3.39,3539.16
601655,22.09.2024,4,Liguria,Store,269,3.3,0.02,3.23,868.87
601656,23.09.2024,7,Lombardia,Restaurant,226,4.5,0.052,4.27,965.02
601657,23.09.2024,4,Emilia-Romagna,Store,194,3.3,0.013,3.26,632.44
601658,23.09.2024,5,Lombardia,Store,138,2.8,0.016,2.76,380.88
601659,23.09.2024,7,Liguria,Store,267,4.5,0.043,4.31,1150.77
601660,23.09.2024,3,Lombardia,Store,87,3.9,0,3.9,339.3
601661,23.09.2024,7,Lombardia,Restaurant,40,4.5,0.03,4.37,174.8
601662,23.09.2024,3,Emilia-Romagna,Store,186,3.9,0.037,3.76,699.36
601663,23.09.2024,7,Emilia-Romagna,Store,187,4.5,0.043,4.31,805.97
601664,23.09.2024,4,Lombardia,Restaurant,17,3.3,0.024,3.22,54.74
601665,23.09.2024,2,Toscana,Store,282,3.6,0,3.6,1015.2
601666,24.09.2024,2,Aosta,Restaurant,226,3.6,0.055,3.4,768.4
601667,24.09.2024,1,Piemonte,Store,386,3.2,0.023,3.13,1208.18
601668,24.09.2024,2,Emilia-Romagna,Store,275,3.6,0.068,3.36,924
601669,24.09.2024,2,Piemonte,Store,310,3.6,0.039,3.46,1072.6
601670,24.09.2024,1,Lombardia,Store,175,3.2,0.03,3.1,542.5
601671,24.09.2024,6,Toscana,Store,202,3.1,0.034,2.99,603.98
601672,24.09.2024,6,Emilia-Romagna,Store,10,3.1,0.021,3.03,30.3
601673,24.09.2024,5,Lombardia,Store,40,2.8,0.028,2.72,108.8
601674,25.09.2024,5,Emilia-Romagna,Store,553,2.8,0.028,2.72,1504.16
601675,25.09.2024,1,Toscana,Store,327,3.2,0.066,2.99,977.73
601676,25.09.2024,6,Emilia-Romagna,Store,744,3.1,0.062,2.91,2165.04
601677,26.09.2024,1,Lombardia,,223,3.2,,3.1,691.3
601678,26.09.2024,4,Lombardia,Store,439,3.3,0.033,3.19,1400.41
601679,26.09.2024,7,Emilia-Romagna,Restaurant,390,4.5,0.02,4.41,1719.9
601680,26.09.2024,2,Aosta,Store,572,3.6,0.029,3.5,2002
601681,27.09.2024,4,Toscana,Store,202,3.3,0.022,3.23,652.46
601682,27.09.2024,4,Liguria,Store,232,3.3,0.032,3.19,740.08
601683,27.09.2024,4,Emilia-Romagna,Store,263,3.3,0.081,3.03,796.89
601684,27.09.2024,1,Lombardia,Store,25,3.2,0.064,3,75
601685,27.09.2024,2,Lombardia,Store,440,3.6,0.041,3.45,1518
601686,27.09.2024,6,Liguria,Store,105,3.1,0.044,2.96,310.8
601687,27.09.2024,6,Lombardia,Store,357,3.1,0.018,3.04,1085.28
601688,28.09.2024,7,Emilia-Romagna,Store,50,4.5,0.01,4.46,223
601689,28.09.2024,1,Liguria,Store,1264,3.2,0.051,3.04,3842.56
601690,28.09.2024,3,Lombardia,Private,310,3.9,0.044,3.73,1156.3
601691,29.09.2024,1,Lombardia,Restaurant,337,3.2,0.024,3.12,1051.44
601692,29.09.2024,5,Toscana,Store,327,2.8,0.045,2.67,873.09
601693,29.09.2024,5,Lombardia,Private,509,2.8,0.009,2.77,1409.93
601694,29.09.2024,1,Liguria,Store,451,3.2,0.013,3.16,1425.16
601695,30.09.2024,3,Liguria,Store,412,3.9,0.011,3.86,1590.32
601696,30.09.2024,3,Liguria,Store,331,3.9,0.056,3.68,1218.08
601697,30.09.2024,5,Emilia-Romagna,Store,464,2.8,0.035,2.7,1252.8
601698,30.09.2024,2,Liguria,Store,417,3.6,0.025,3.51,1463.67
601699,01.10.2024,1,Liguria,Store,82,3.2,0.002,3.19,261.58
601700,01.10.2024,4,Lombardia,Store,23,3.3,0.023,3.22,74.06
601701,01.10.2024,7,Liguria,Store,211,4.5,0.05,4.27,900.97
601702,01.10.2024,7,Emilia-Romagna,Store,79,4.5,0.036,4.34,342.86
601703,01.10.2024,2,Lombardia,Store,295,3.6,0.044,3.44,1014.8
601704,01.10.2024,2,Lombardia,Store,227,3.6,0.052,3.41,774.07
601705,01.10.2024,4,Lombardia,Store,111,3.3,0.017,3.24,359.64
601706,01.10.2024,3,Lombardia,Store,285,3.9,0.073,3.62,1031.7
601707,01.10.2024,1,Lombardia,Store,301,3.2,0.007,3.18,957.18
601708,01.10.2024,4,Toscana,Store,10,3.3,0.036,3.18,31.8
601709,02.10.2024,7,Liguria,Store,12,4.5,0.041,4.32,51.84
601710,02.10.2024,4,Liguria,Store,124,3.3,0.046,3.15,390.6
601711,02.10.2024,3,Emilia-Romagna,Store,58,3.9,0.068,3.63,210.54
601712,02.10.2024,7,Toscana,Store,319,4.5,0.055,4.25,1355.75
601713,02.10.2024,4,Lombardia,Restaurant,215,3.3,0.02,3.23,694.45
601714,02.10.2024,3,Liguria,Store,261,3.9,0.022,3.81,994.41
601715,02.10.2024,3,Lombardia,Store,78,3.9,0.024,3.81,297.18
601716,02.10.2024,7,Emilia-Romagna,Store,163,4.5,0.043,4.31,702.53
601717,02.10.2024,5,Emilia-Romagna,Store,153,2.8,0.015,2.76,422.28
601718,02.10.2024,3,Lombardia,Store,241,3.9,0.021,3.82,920.62
601719,03.10.2024,4,Emilia-Romagna,Restaurant,230,3.3,0.032,3.19,733.7
601720,03.10.2024,7,Emilia-Romagna,Private,244,4.5,0.026,4.38,1068.72
601721,03.10.2024,3,Lombardia,Restaurant,816,3.9,0.048,3.71,3027.36
601722,03.10.2024,2,Piemonte,Store,128,3.6,0.02,3.53,451.84
601723,03.10.2024,4,Lombardia,Store,206,3.3,0.044,3.15,648.9
601724,04.10.2024,2,Liguria,Store,167,3.6,0.06,3.38,564.46
601725,04.10.2024,1,Lombardia,Store,194,3.2,0.044,3.06,593.64
601726,04.10.2024,6,Lombardia,Store,209,3.1,0.017,3.05,637.45
601727,04.10.2024,4,Emilia-Romagna,Store,163,3.3,0.081,3.03,493.89
601728,04.10.2024,3,Liguria,Store,46,3.9,0.045,3.72,171.12
601729,04.10.2024,1,Lombardia,Restaurant,223,3.2,0.064,3,669
601730,04.10.2024,4,Lombardia,Store,228,3.3,0.016,3.25,741
601731,04.10.2024,2,Liguria,Store,221,3.6,0.043,3.45,762.45
601732,04.10.2024,6,Liguria,Store,173,3.1,0.056,2.93,506.89
601733,05.10.2024,6,Lombardia,Restaurant,243,3.1,0,3.1,753.3
601734,05.10.2024,2,Emilia-Romagna,Restaurant,655,3.6,0.007,3.57,2338.35
601735,05.10.2024,3,Liguria,Restaurant,726,3.9,0.064,3.65,2649.9
601736,06.10.2024,5,Lombardia,Store,113,2.8,0.06,2.63,297.19
